City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
0,Dubrovka,RU,53.6907,33.5071,15.78,96,100,4.74,snow
1,Saint-Philippe,RE,-21.3585,55.7679,72.99,72,95,12.93,light rain
2,Cape Town,ZA,-33.9258,18.4232,68.41,76,0,7.0,clear sky
3,Chuy,UY,-33.6971,-53.4616,75.67,93,100,6.55,moderate rain
4,Elmira,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
5,Mount Isa,AU,-20.7333,139.5,82.17,83,40,11.5,scattered clouds
6,Jamestown,US,42.097,-79.2353,18.72,85,100,8.05,overcast clouds
7,Ust-Kulom,RU,53.6907,33.5071,15.78,96,100,4.74,snow
8,Wangqing,CN,43.3218,129.7634,8.94,90,39,1.88,scattered clouds
9,Dikson,RU,53.6907,33.5071,15.78,96,100,4.74,snow
10,Port Keats,AU,-20.7333,139.5,82.17,83,40,11.5,scattered clouds
11,Katsuura,JP,35.1333,140.3,44.19,92,99,15.68,overcast clouds
12,Lavrentiya,RU,53.6907,33.5071,15.78,96,100,4.74,snow
13,Andenes,NO,69.3143,16.1194,28.38,93,100,11.5,overcast clouds
14,Iqaluit,CA,63.7506,-68.5145,-20.47,76,75,0.0,broken clouds
15,Lubao,PH,14.9167,120.55,80.67,74,79,7.7,broken clouds
16,Lagoa,PT,39.05,-27.9833,58.62,81,92,8.9,overcast clouds
17,Lorengau,PG,-2.0226,147.2712,84.38,73,100,5.77,overcast clouds
18,Chabahar,IR,25.2919,60.643,66.31,37,0,3.49,clear sky
19,Mataura,NZ,-46.1927,168.8643,54.48,96,97,5.77,overcast clouds
20,Tuktoyaktuk,CA,63.7506,-68.5145,-20.47,76,75,0.0,broken clouds
21,Belushya Guba,RU,53.6907,33.5071,15.78,96,100,4.74,snow
22,Aswan,EG,24.0934,32.907,47.88,31,0,10.18,clear sky
23,Juba,SS,4.8517,31.5825,78.87,28,52,3.0,broken clouds
24,Mahebourg,MU,-20.4081,57.7,73.26,69,72,14.5,broken clouds
25,Punta Arenas,CL,-53.15,-70.9167,48.31,57,0,27.63,clear sky
26,Itarema,BR,-2.9248,-39.9167,80.71,74,99,12.73,overcast clouds
27,Tyukalinsk,RU,53.6907,33.5071,15.78,96,100,4.74,snow
28,Grindavik,IS,63.8424,-22.4338,30.67,86,75,3.44,broken clouds
29,Ambon,ID,-3.6954,128.1814,86.14,74,20,5.75,few clouds
30,Reconquista,AR,-29.15,-59.65,74.17,93,96,13.47,overcast clouds
31,Yellowknife,CA,63.7506,-68.5145,-20.47,76,75,0.0,broken clouds
32,Hilo,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
33,Puerto Ayora,EC,-0.7393,-90.3518,74.59,85,67,7.47,broken clouds
34,New Norfolk,AU,-20.7333,139.5,82.17,83,40,11.5,scattered clouds
35,Butaritari,KI,3.0707,172.7902,82.06,79,39,16.91,scattered clouds
36,Severo-Kurilsk,RU,53.6907,33.5071,15.78,96,100,4.74,snow
37,Albany,AU,-20.7333,139.5,82.17,83,40,11.5,scattered clouds
38,Verkhnyaya Inta,RU,53.6907,33.5071,15.78,96,100,4.74,snow
39,Xinyu,CN,43.3218,129.7634,8.94,90,39,1.88,scattered clouds
40,Kapaa,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
41,Chokurdakh,RU,53.6907,33.5071,15.78,96,100,4.74,snow
42,Hithadhoo,MV,-0.6,73.0833,80.98,67,91,16.26,overcast clouds
43,Orlik,RU,53.6907,33.5071,15.78,96,100,4.74,snow
44,Busselton,AU,-20.7333,139.5,82.17,83,40,11.5,scattered clouds
45,Mar Del Plata,AR,-29.15,-59.65,74.17,93,96,13.47,overcast clouds
46,Fredericksburg,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
47,Wexford,IE,52.3342,-6.4575,43.57,82,60,3.78,broken clouds
48,Hobart,AU,-20.7333,139.5,82.17,83,40,11.5,scattered clouds
49,Ormond Beach,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
50,Rikitea,NZ,-46.1927,168.8643,54.48,96,97,5.77,overcast clouds
51,Ancud,CL,-53.15,-70.9167,48.31,57,0,27.63,clear sky
52,Ishige,JP,35.1333,140.3,44.19,92,99,15.68,overcast clouds
53,Tabiauea,KI,3.0707,172.7902,82.06,79,39,16.91,scattered clouds
54,Vaini,TO,-21.2,-175.2,86.16,74,20,9.22,few clouds
55,Norman Wells,CA,63.7506,-68.5145,-20.47,76,75,0.0,broken clouds
56,Bluff,NZ,-46.6,168.3333,54.81,76,100,10.92,overcast clouds
57,Vieques,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
58,Fairbanks,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
59,Torbay,CA,63.7506,-68.5145,-20.47,76,75,0.0,broken clouds
60,Teahupoo,NZ,-46.1927,168.8643,54.48,96,97,5.77,overcast clouds
61,Georgetown,US,42.097,-79.2353,18.72,85,100,8.05,overcast clouds
62,Avarua,CK,-21.2078,-159.775,78.85,89,100,5.75,light rain
63,Lewisporte,CA,63.7506,-68.5145,-20.47,76,75,0.0,broken clouds
64,Qaanaaq,GL,77.484,-69.3632,-10.75,57,9,7.09,clear sky
65,Kamaishi,JP,35.1333,140.3,44.19,92,99,15.68,overcast clouds
66,Taltal,CL,-53.15,-70.9167,48.31,57,0,27.63,clear sky
67,Taoudenni,ML,22.6783,-3.9836,69.98,19,99,8.37,overcast clouds
68,Bethel,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
69,Hermanus,ZA,-33.9258,18.4232,68.41,76,0,7.0,clear sky
70,Luderitz,NA,-26.6481,15.1594,74.23,60,6,22.95,clear sky
71,Port Elizabeth,ZA,-33.9258,18.4232,68.41,76,0,7.0,clear sky
72,Bac Lieu,VN,9.285,105.7244,76.17,82,33,8.93,scattered clouds
73,Itapeva,BR,-2.9248,-39.9167,80.71,74,99,12.73,overcast clouds
74,Nikolskoye,RU,53.6907,33.5071,15.78,96,100,4.74,snow
75,East London,ZA,-33.9258,18.4232,68.41,76,0,7.0,clear sky
76,Kieta,PG,-2.0226,147.2712,84.38,73,100,5.77,overcast clouds
77,Lisakovsk,KZ,52.5369,62.4936,1.06,93,21,6.51,few clouds
78,Nizhneyansk,RU,53.6907,33.5071,15.78,96,100,4.74,snow
79,Saldanha,ZA,-33.9258,18.4232,68.41,76,0,7.0,clear sky
80,Tooele,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
81,Yomitan,JP,35.1333,140.3,44.19,92,99,15.68,overcast clouds
82,Hervey Bay,AU,-20.7333,139.5,82.17,83,40,11.5,scattered clouds
83,Atuona,NZ,-46.1927,168.8643,54.48,96,97,5.77,overcast clouds
84,La Ronge,CA,63.7506,-68.5145,-20.47,76,75,0.0,broken clouds
85,Tono,JP,35.1333,140.3,44.19,92,99,15.68,overcast clouds
86,Llanes,ES,43.4198,-4.7549,46.89,67,0,3.22,clear sky
87,Ushuaia,AR,-29.15,-59.65,74.17,93,96,13.47,overcast clouds
88,Bredasdorp,ZA,-33.9258,18.4232,68.41,76,0,7.0,clear sky
89,Ribnitz-Damgarten,DE,54.25,12.4667,43.11,87,100,15.93,overcast clouds
90,Khonuu,RU,53.6907,33.5071,15.78,96,100,4.74,snow
91,Westport,NZ,-46.6,168.3333,54.81,76,100,10.92,overcast clouds
92,Sao Joao Batista,BR,-2.9248,-39.9167,80.71,74,99,12.73,overcast clouds
93,Narsaq,GL,77.484,-69.3632,-10.75,57,9,7.09,clear sky
94,Mana,GF,5.6592,-53.7767,76.55,84,94,9.42,overcast clouds
95,Cidreira,BR,-2.9248,-39.9167,80.71,74,99,12.73,overcast clouds
96,Cayenne,GF,5.6592,-53.7767,76.55,84,94,9.42,overcast clouds
97,Port Alfred,ZA,-33.9258,18.4232,68.41,76,0,7.0,clear sky
98,Sadasivpet,IN,17.6212,77.9503,65.21,57,0,6.73,clear sky
99,Half Moon Bay,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
100,Dunedin,NZ,-46.6,168.3333,54.81,76,100,10.92,overcast clouds
101,Zhangjiakou,CN,43.3218,129.7634,8.94,90,39,1.88,scattered clouds
102,Baghdad,IQ,33.3406,44.4009,39.11,75,0,2.3,clear sky
103,Ribeira Grande,PT,39.05,-27.9833,58.62,81,92,8.9,overcast clouds
104,Ponta Do Sol,PT,32.6667,-17.1,61.43,71,27,7.27,scattered clouds
105,Cabo San Lucas,MX,22.8909,-109.9124,72.7,53,20,4.0,few clouds
106,Cherskiy,RU,53.6907,33.5071,15.78,96,100,4.74,snow
107,Sentyabrskiy,RU,53.6907,33.5071,15.78,96,100,4.74,snow
108,Yenangyaung,MM,20.4667,94.8833,63.93,73,45,5.79,scattered clouds
109,Yumen,CN,43.3218,129.7634,8.94,90,39,1.88,scattered clouds
110,Kahului,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
111,Illoqqortoormiut,GL,77.484,-69.3632,-10.75,57,9,7.09,clear sky
112,Formosa,BR,-2.9248,-39.9167,80.71,74,99,12.73,overcast clouds
113,Fremont,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
114,Gorkovskoye,RU,53.6907,33.5071,15.78,96,100,4.74,snow
115,Dingle,IE,52.3342,-6.4575,43.57,82,60,3.78,broken clouds
116,Aklavik,CA,63.7506,-68.5145,-20.47,76,75,0.0,broken clouds
117,Aykhal,RU,53.6907,33.5071,15.78,96,100,4.74,snow
118,Patillas,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
119,Wolfenbuttel,DE,54.25,12.4667,43.11,87,100,15.93,overcast clouds
120,Palencia,ES,43.4198,-4.7549,46.89,67,0,3.22,clear sky
121,Ostrovnoy,RU,53.6907,33.5071,15.78,96,100,4.74,snow
122,Saint George,US,37.1041,-113.5841,52.63,33,0,5.01,clear sky
123,Virginia Beach,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
124,Kodiak,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
125,Saraland,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
126,Leh,IN,17.6212,77.9503,65.21,57,0,6.73,clear sky
127,Khandyga,RU,53.6907,33.5071,15.78,96,100,4.74,snow
128,Vao,NC,-22.6667,167.4833,77.2,72,61,8.81,broken clouds
129,Anjar,IN,17.6212,77.9503,65.21,57,0,6.73,clear sky
130,Sabang,ID,-3.6954,128.1814,86.14,74,20,5.75,few clouds
131,Okmulgee,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
132,Barrow,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
133,Ordu,TR,40.9086,37.6845,25.3,98,100,2.53,light snow
134,Lebu,CL,-53.15,-70.9167,48.31,57,0,27.63,clear sky
135,Vaitape,NZ,-46.1927,168.8643,54.48,96,97,5.77,overcast clouds
136,Carlisle,US,40.2015,-77.1889,29.84,53,57,1.01,broken clouds
137,Tiksi,RU,53.6907,33.5071,15.78,96,100,4.74,snow
138,Lompoc,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
139,Caravelas,BR,-2.9248,-39.9167,80.71,74,99,12.73,overcast clouds
140,Sao Joao Da Barra,BR,-2.9248,-39.9167,80.71,74,99,12.73,overcast clouds
141,Lulea,SE,65.5842,22.1547,23.07,80,97,3.44,overcast clouds
142,Victoria,HK,22.2855,114.1577,66.25,91,98,1.01,overcast clouds
143,Port Hawkesbury,CA,63.7506,-68.5145,-20.47,76,75,0.0,broken clouds
144,Pevek,RU,53.6907,33.5071,15.78,96,100,4.74,snow
145,Port Lincoln,AU,-20.7333,139.5,82.17,83,40,11.5,scattered clouds
146,Mys Shmidta,RU,53.6907,33.5071,15.78,96,100,4.74,snow
147,Baykit,RU,53.6907,33.5071,15.78,96,100,4.74,snow
148,Karratha,AU,-20.7333,139.5,82.17,83,40,11.5,scattered clouds
149,Longyearbyen,SJ,78.2186,15.6401,15.64,62,40,19.57,scattered clouds
150,Guarapari,BR,-2.9248,-39.9167,80.71,74,99,12.73,overcast clouds
151,Temiscaming,CA,63.7506,-68.5145,-20.47,76,75,0.0,broken clouds
152,Hay River,CA,63.7506,-68.5145,-20.47,76,75,0.0,broken clouds
153,Ilebo,PH,14.9167,120.55,80.67,74,79,7.7,broken clouds
154,Sao Filipe,PT,32.6667,-17.1,61.43,71,27,7.27,scattered clouds
155,Marathon,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
156,Vrangel,RU,53.6907,33.5071,15.78,96,100,4.74,snow
157,Castro,CL,-53.15,-70.9167,48.31,57,0,27.63,clear sky
158,Tasiilaq,GL,77.484,-69.3632,-10.75,57,9,7.09,clear sky
159,Nuuk,GL,77.484,-69.3632,-10.75,57,9,7.09,clear sky
160,Codrington,US,40.2015,-77.1889,29.84,53,57,1.01,broken clouds
161,Coihaique,CL,-53.15,-70.9167,48.31,57,0,27.63,clear sky
162,Bengkulu,ID,-3.6954,128.1814,86.14,74,20,5.75,few clouds
163,Thompson,CA,63.7506,-68.5145,-20.47,76,75,0.0,broken clouds
164,Pyay,MM,20.4667,94.8833,63.93,73,45,5.79,scattered clouds
165,Coquimbo,CL,-53.15,-70.9167,48.31,57,0,27.63,clear sky
166,Novo Aripuana,BR,-2.9248,-39.9167,80.71,74,99,12.73,overcast clouds
167,Almeirim,BR,-2.9248,-39.9167,80.71,74,99,12.73,overcast clouds
168,Laguna,BR,-2.9248,-39.9167,80.71,74,99,12.73,overcast clouds
169,Touros,BR,-2.9248,-39.9167,80.71,74,99,12.73,overcast clouds
170,Kropotkin,RU,53.6907,33.5071,15.78,96,100,4.74,snow
171,Oranjemund,NA,-26.6481,15.1594,74.23,60,6,22.95,clear sky
172,Little Current,CA,63.7506,-68.5145,-20.47,76,75,0.0,broken clouds
173,Lerwick,GB,60.1545,-1.1494,44.6,72,46,31.74,scattered clouds
174,Airai,TL,-8.9266,125.4092,68.07,71,95,3.74,overcast clouds
175,Barentsburg,SJ,78.2186,15.6401,15.64,62,40,19.57,scattered clouds
176,Chikwawa,MW,-16.0335,34.8009,72.61,91,99,2.37,overcast clouds
177,San Policarpo,PH,12.1791,125.5072,79.48,87,100,14.34,moderate rain
178,Rockport,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
179,Tarapur,IN,17.6212,77.9503,65.21,57,0,6.73,clear sky
180,Port-Cartier,CA,63.7506,-68.5145,-20.47,76,75,0.0,broken clouds
181,Bonavista,CA,63.7506,-68.5145,-20.47,76,75,0.0,broken clouds
182,Vila Franca Do Campo,PT,39.05,-27.9833,58.62,81,92,8.9,overcast clouds
183,One Hundred Mile House,CA,63.7506,-68.5145,-20.47,76,75,0.0,broken clouds
184,Tiznit,MA,29.5833,-9.5,51.98,81,72,3.56,broken clouds
185,Chernenko,RU,53.6907,33.5071,15.78,96,100,4.74,snow
186,Arraial Do Cabo,BR,-2.9248,-39.9167,80.71,74,99,12.73,overcast clouds
187,Tuatapere,NZ,-46.6,168.3333,54.81,76,100,10.92,overcast clouds
188,Tallahassee,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
189,Saint Anthony,CA,63.7506,-68.5145,-20.47,76,75,0.0,broken clouds
190,Belogorsk,RU,53.6907,33.5071,15.78,96,100,4.74,snow
191,Prokopyevsk,RU,53.6907,33.5071,15.78,96,100,4.74,snow
192,Phangnga,TH,8.4509,98.5298,77.04,92,94,3.42,overcast clouds
193,Berlevag,NO,69.3143,16.1194,28.38,93,100,11.5,overcast clouds
194,Pacific Grove,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
195,Road Town,VG,18.4167,-64.6167,75.99,67,0,13.49,clear sky
196,Hobyo,SO,5.3505,48.5268,75.45,63,4,19.44,clear sky
197,Geraldton,AU,-20.7333,139.5,82.17,83,40,11.5,scattered clouds
198,Necochea,AR,-29.15,-59.65,74.17,93,96,13.47,overcast clouds
199,Constitucion,MX,22.8909,-109.9124,72.7,53,20,4.0,few clouds
200,Tura,RU,53.6907,33.5071,15.78,96,100,4.74,snow
201,Dudinka,RU,53.6907,33.5071,15.78,96,100,4.74,snow
202,Pedernales,DO,18.0384,-71.744,76.41,64,4,2.28,clear sky
203,Emilio Carranza,MX,22.8909,-109.9124,72.7,53,20,4.0,few clouds
204,Sumbawa,ID,-3.6954,128.1814,86.14,74,20,5.75,few clouds
205,Purranque,CL,-53.15,-70.9167,48.31,57,0,27.63,clear sky
206,Sabya,SA,17.1495,42.6254,74.82,73,9,3.36,clear sky
207,Bandarbeyla,SO,5.3505,48.5268,75.45,63,4,19.44,clear sky
208,Lampang,TH,8.4509,98.5298,77.04,92,94,3.42,overcast clouds
209,Saskylakh,RU,53.6907,33.5071,15.78,96,100,4.74,snow
210,Biak,ID,-3.6954,128.1814,86.14,74,20,5.75,few clouds
211,Hasaki,JP,35.1333,140.3,44.19,92,99,15.68,overcast clouds
212,Totskoye,RU,53.6907,33.5071,15.78,96,100,4.74,snow
213,Richards Bay,ZA,-33.9258,18.4232,68.41,76,0,7.0,clear sky
214,Attawapiskat,CA,63.7506,-68.5145,-20.47,76,75,0.0,broken clouds
215,Noyabrsk,RU,53.6907,33.5071,15.78,96,100,4.74,snow
216,Grafton,AU,-20.7333,139.5,82.17,83,40,11.5,scattered clouds
217,Riverton,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
218,Woodward,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
219,Champerico,GT,14.3,-91.9167,86.54,64,0,9.93,clear sky
220,Thongwa,MM,20.4667,94.8833,63.93,73,45,5.79,scattered clouds
221,Hearst,CA,63.7506,-68.5145,-20.47,76,75,0.0,broken clouds
222,Porto Novo,PT,32.6667,-17.1,61.43,71,27,7.27,scattered clouds
223,Mayumba,GA,-3.432,10.6554,74.82,90,67,2.3,broken clouds
224,Warri,NG,5.5167,5.75,76.3,91,12,0.45,few clouds
225,Superior,US,42.0898,-76.8077,23.0,58,20,6.91,few clouds
226,Prince Rupert,CA,63.7506,-68.5145,-20.47,76,75,0.0,broken clouds
227,Huambo,AO,-12.7761,15.7392,59.79,81,96,1.54,overcast clouds
228,Souillac,MU,-20.4081,57.7,73.26,69,72,14.5,broken clouds
229,Tumannyy,RU,53.6907,33.5071,15.78,96,100,4.74,snow
230,Sakaiminato,JP,35.1333,140.3,44.19,92,99,15.68,overcast clouds
231,Umzimvubu,ZA,-33.9258,18.4232,68.41,76,0,7.0,clear sky
232,Chissamba,AO,-12.7761,15.7392,59.79,81,96,1.54,overcast clouds
